image,11926,11478,11766,9368,11835,9754,11909,11802
armin_laschet_14-09-2021_00:00_video4.jpeg,,,,,,,,
armin_laschet_14-09-2021_00:00_video4.jpeg,,,,,,,,
armin_laschet_14-09-2021_00:00_video4.jpeg,,,,,,,,
christlichsozialeunion_13-09-2021_00:00_video2.jpeg,,,,,,,,
christlichsozialeunion_13-09-2021_00:00_video2.jpeg,,,,,,,,
christlichsozialeunion_13-09-2021_00:00_video2.jpeg,,,Olaf Scholz,Olaf Scholz,,,,
armin_laschet_23-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video0.jpeg,,,Armin Laschet,Armin Laschet,,,,
armin_laschet_23-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_23-09-2021_00:00_video0.jpeg,,,,,,,,
die_gruenen_13-09-2021_00:00_video7.jpeg,,,,,,,,
die_gruenen_13-09-2021_00:00_video7.jpeg,,,,,,,,
nicola_beer_22-09-2021_00:00_image2.jpeg,,,,,,,,
nicola_beer_22-09-2021_00:00_image2.jpeg,,,Nicola Beer,Nicola Beer,,,,
nicola_beer_22-09-2021_00:00_image2.jpeg,,,,,,,,
nicola_beer_22-09-2021_00:00_image2.jpeg,,,,,,,,
cdu_14-09-2021_00:00_video2.jpeg,,,,,,,,
saskiaesken_22-09-2021_00:00_image0.jpeg,,,,,,,,
saskiaesken_22-09-2021_00:00_image0.jpeg,,,Saskia Esken,Saskia Esken,,,,
cdu_18-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_18-09-2021_00:00_video1.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_18-09-2021_00:00_video1.jpeg,,,,,,,,
fdp_17-09-2021_00:00_image1.jpeg,,,,,,,,
fdp_17-09-2021_00:00_image1.jpeg,,,Christian Lindner,Christian Lindner,,,,
die_gruenen_26-09-2021_00:00_video2.jpeg,,,,,,,,
die_gruenen_26-09-2021_00:00_video2.jpeg,,,Robert Habeck,Robert Habeck,,,,
die_gruenen_26-09-2021_00:00_video2.jpeg,,,,,,,,
die_gruenen_26-09-2021_00:00_video2.jpeg,,,Annalena Baerbock,Annalena Baerbock,,,,
abaerbock_18-09-2021_00:00_image12.jpeg,,,,,,,,
abaerbock_18-09-2021_00:00_image12.jpeg,,,,,,,,
abaerbock_18-09-2021_00:00_image12.jpeg,,,Robert Habeck,Robert Habeck,,,,
abaerbock_18-09-2021_00:00_image12.jpeg,,,,,,,,
abaerbock_18-09-2021_00:00_image12.jpeg,,,Christian Lindner,Annalena Baerbock,,,,
abaerbock_18-09-2021_00:00_image12.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video39.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_video39.jpeg,,,Robert Habeck,Robert Habeck,,,,
armin_laschet_16-09-2021_00:00_video1.jpeg,,,,,,,,
armin_laschet_16-09-2021_00:00_video1.jpeg,,,Armin Laschet,Armin Laschet,,,,
saskiaesken_13-09-2021_00:00_video2.jpeg,,,,,,,,
saskiaesken_13-09-2021_00:00_video2.jpeg,,,Olaf Scholz,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
cdu_26-09-2021_00:00_video4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
robert.habeck_25-09-2021_00:00_image4.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
olafscholz_25-09-2021_00:00_video2.jpeg,,,,,,,,
christlichsozialeunion_18-09-2021_00:00_video8.jpeg,,,,,,,,
fw_bayern_23-09-2021_00:00_image3.jpeg,,,,,,,,
fw_bayern_23-09-2021_00:00_image3.jpeg,,,,,,,,
christlichsozialeunion_21-09-2021_00:00_video7.jpeg,,,,,,,,
die_gruenen_26-09-2021_00:00_video1.jpeg,,,,,,,,
die_gruenen_26-09-2021_00:00_video1.jpeg,,,Annalena Baerbock,Annalena Baerbock,,,,
spdde_13-09-2021_00:00_video7.jpeg,,,,,,,,
spdde_13-09-2021_00:00_video7.jpeg,,,,Saskia Esken,,,,
die_gruenen_24-09-2021_00:00_video1.jpeg,,,,,,,,
die_gruenen_24-09-2021_00:00_video1.jpeg,,,Markus Söder,Markus Söder,,,,
robert.habeck_18-09-2021_00:00_image6.jpeg,,,,,,,,
robert.habeck_18-09-2021_00:00_image6.jpeg,,,,,,,,
armin_laschet_17-09-2021_00:00_video5.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_video8.jpeg,,,,,,,,
abaerbock_21-09-2021_00:00_video8.jpeg,,,Annalena Baerbock,Annalena Baerbock,,,,
olafscholz_22-09-2021_00:00_video3.jpeg,,,,,,,,
afd.bund_17-09-2021_00:00_image6.jpeg,,,,,,,,
olafscholz_20-09-2021_00:00_image3.jpeg,,,,,,,,
olafscholz_20-09-2021_00:00_image3.jpeg,,,,,,,,
olafscholz_20-09-2021_00:00_image3.jpeg,,,Olaf Scholz,Olaf Scholz,,,,
christlichsozialeunion_18-09-2021_00:00_video16.jpeg,,,,,,,,
christlichsozialeunion_18-09-2021_00:00_video16.jpeg,,,Markus Söder,Markus Söder,,,,
olafscholz_19-09-2021_00:00_video3.jpeg,,,,,,,,
olafscholz_19-09-2021_00:00_video3.jpeg,,,Olaf Scholz,Olaf Scholz,,,,
cdu_20-09-2021_00:00_video14.jpeg,,,,,,,,
cdu_20-09-2021_00:00_video14.jpeg,,,,,,,,
christlichsozialeunion_23-09-2021_00:00_video9.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,Olaf Scholz,Olaf Scholz,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
olafscholz_17-09-2021_00:00_video1.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_19-09-2021_00:00_image3.jpeg,,,,,,,,
armin_laschet_22-09-2021_00:00_image0.jpeg,,,,,,,,
armin_laschet_22-09-2021_00:00_image0.jpeg,,,Armin Laschet,Armin Laschet,,,,
die_gruenen_25-09-2021_00:00_image5.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_image5.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_image5.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_image5.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_image5.jpeg,,,,,,,,
die_gruenen_25-09-2021_00:00_image5.jpeg,,,,,,,,
armin_laschet_13-09-2021_00:00_video0.jpeg,,,,,,,,
armin_laschet_13-09-2021_00:00_video0.jpeg,,,Armin Laschet,Armin Laschet,,,,
susanne_hennig_wellsow_18-09-2021_00:00_image2.jpeg,,,,,,,,
susanne_hennig_wellsow_18-09-2021_00:00_image2.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
christianlindner_26-09-2021_00:00_image1.jpeg,,,,,,,,
cdu_21-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_21-09-2021_00:00_video3.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_21-09-2021_00:00_video3.jpeg,,,,,,,,
cdu_21-09-2021_00:00_video3.jpeg,,,Armin Laschet,,,,,
spdde_19-09-2021_00:00_video9.jpeg,,,,,,,,
spdde_19-09-2021_00:00_video9.jpeg,,,,,,,,
spdde_19-09-2021_00:00_video9.jpeg,,,,,,,,
spdde_19-09-2021_00:00_video9.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
dielinke_17-09-2021_00:00_image0.jpeg,,,,,,,,
nicola_beer_26-09-2021_00:00_video3.jpeg,,,,,,,,
nicola_beer_26-09-2021_00:00_video3.jpeg,,,Nicola Beer,Nicola Beer,,,,
nicola_beer_26-09-2021_00:00_video3.jpeg,,,,,,,,
robert.habeck_26-09-2021_00:00_video0.jpeg,,,,,,,,
robert.habeck_26-09-2021_00:00_video0.jpeg,,,Robert Habeck,Robert Habeck,,,,
fw_bayern_20-09-2021_00:00_video5.jpeg,,,,,,,,
fw_bayern_20-09-2021_00:00_video5.jpeg,,,,,,,,
fw_bayern_20-09-2021_00:00_video5.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
fw_bayern_26-09-2021_00:00_image2.jpeg,,,,,,,,
abaerbock_14-09-2021_00:00_image7.jpeg,,,,,,,,
abaerbock_14-09-2021_00:00_image7.jpeg,,,Annalena Baerbock,,,,,
armin_laschet_19-09-2021_00:00_image8.jpeg,,,,,,,,
armin_laschet_19-09-2021_00:00_image8.jpeg,,,,,,,,
armin_laschet_19-09-2021_00:00_image8.jpeg,,,,,,,,
armin_laschet_19-09-2021_00:00_image8.jpeg,,,Armin Laschet,Armin Laschet,,,,
christlichsozialeunion_14-09-2021_00:00_image1.jpeg,,,,,,,,
markus.soeder_23-09-2021_00:00_video0.jpeg,,,,,,,,
markus.soeder_23-09-2021_00:00_video0.jpeg,,,,,,,,
markus.soeder_23-09-2021_00:00_video0.jpeg,,,Markus Söder,Markus Söder,,,,
markus.soeder_23-09-2021_00:00_video0.jpeg,,,,,,,,
markus.soeder_23-09-2021_00:00_video0.jpeg,,,Markus Söder,Markus Söder,,,,
markus.soeder_23-09-2021_00:00_video0.jpeg,,,,,,,,
fw_bayern_18-09-2021_00:00_video4.jpeg,,,,,,,,
fw_bayern_18-09-2021_00:00_video4.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video2.jpeg,,,,,,,,
armin_laschet_24-09-2021_00:00_video2.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,Armin Laschet,Armin Laschet,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
cdu_17-09-2021_00:00_image3.jpeg,,,,,,,,
fdp_24-09-2021_00:00_video1.jpeg,,,,,,,,
fdp_24-09-2021_00:00_video1.jpeg,,,,,,,,
fdp_24-09-2021_00:00_video1.jpeg,,,Christian Lindner,Christian Lindner,,,,
